#auto generated file!
180.0;273;346;381
186.0;279;342;379
192.0;283;342;375
198.0;285;344;371
204.0;288;342;370
210.0;288;343;369
216.0;286;347;367
222.0;282;349;369
228.0;290;351;359
234.0;292;348;360
240.0;293;349;358
246.0;293;345;362
252.0;296;347;357
258.0;290;350;360
264.0;292;350;358
270.0;297;347;356
276.0;300;347;353
282.0;303;349;348
288.0;305;351;344
294.0;306;349;345
300.0;305;353;342
306.0;303;350;347
312.0;300;347;353
318.0;298;345;357
324.0;299;343;358
330.0;302;344;354
336.0;304;347;349
342.0;303;350;347
348.0;304;355;341
354.0;306;355;339
360.0;310;353;337
366.0;311;350;339
372.0;316;351;333
378.0;323;345;332
384.0;321;347;332
390.0;320;347;333
396.0;323;348;329
402.0;323;348;329
408.0;324;346;330
414.0;325;345;330
420.0;329;346;325
426.0;328;345;327
432.0;332;344;324
438.0;333;346;321
444.0;326;352;322
450.0;326;355;319
456.0;328;351;321
462.0;330;347;323
468.0;329;353;318
474.0;326;350;324
480.0;326;356;318
486.0;326;357;317
492.0;323;357;320
498.0;324;356;320
504.0;323;354;323
510.0;322;354;324
516.0;323;349;328
522.0;324;350;326
528.0;329;346;325
534.0;327;348;325
540.0;328;344;328
546.0;328;341;331
552.0;327;343;330
558.0;326;347;327
564.0;330;351;319
570.0;332;345;323
576.0;333;349;318
582.0;332;345;323
588.0;335;338;327
594.0;336;341;323
600.0;337;342;321
606.0;338;343;319
612.0;340;343;317
618.0;345;339;316
624.0;348;339;313
630.0;352;340;308
636.0;353;341;306
642.0;349;344;307
648.0;353;344;303
654.0;349;348;303
660.0;351;346;303
666.0;351;342;307
672.0;351;340;309
678.0;350;340;310
684.0;346;338;316
690.0;348;332;320
696.0;348;336;316
702.0;353;340;307
708.0;354;337;309
714.0;359;337;304
720.0;359;333;308
726.0;355;331;314
732.0;357;328;315
738.0;356;324;320
744.0;362;320;318
750.0;362;318;320
756.0;367;319;314
762.0;372;318;310
768.0;373;319;308
774.0;373;318;309
780.0;371;319;310
786.0;373;315;312
792.0;374;319;307
798.0;374;318;308
804.0;373;320;307
810.0;374;325;301
816.0;375;324;301
822.0;375;326;299
828.0;374;326;300
834.0;375;328;297
840.0;372;332;296
846.0;370;331;299
852.0;370;326;304
858.0;369;321;310
864.0;368;324;308
870.0;365;326;309
876.0;369;331;300
882.0;367;329;304
888.0;368;333;299
894.0;370;332;298
900.0;369;329;302
906.0;373;331;296
912.0;374;331;295
918.0;372;333;295
924.0;375;338;287
930.0;377;338;285
936.0;374;336;290
942.0;378;331;291
948.0;379;335;286
954.0;377;337;286
960.0;372;338;290
966.0;372;340;288
972.0;374;341;285
978.0;374;340;286
984.0;372;343;285
990.0;372;343;285
996.0;370;343;287
1002.0;369;342;289
1008.0;366;344;290
1014.0;369;343;288
1020.0;366;340;294
1026.0;365;342;293
1032.0;368;338;294
1038.0;369;341;290
1044.0;370;333;297
1050.0;367;337;296
1056.0;362;341;297
1062.0;361;337;302
1068.0;360;341;299
1074.0;359;344;297
1080.0;359;340;301
1086.0;354;341;305
1092.0;353;342;305
1098.0;354;340;306
1104.0;357;339;304
1110.0;352;341;307
1116.0;352;339;309
1122.0;348;340;312
1128.0;346;342;312
1134.0;348;343;309
1140.0;350;342;308
1146.0;353;342;305
1152.0;359;339;302
1158.0;357;344;299
1164.0;356;347;297
1170.0;358;351;291
1176.0;356;350;294
1182.0;360;348;292
1188.0;362;343;295
1194.0;362;347;291
