#auto generated file!
180.0;166;197;237
186.0;169;198;233
192.0;168;196;236
198.0;169;197;234
204.0;172;192;236
210.0;173;191;236
216.0;173;193;234
222.0;173;193;234
228.0;176;194;230
234.0;178;194;228
240.0;178;197;225
246.0;179;199;222
252.0;181;204;215
258.0;182;208;210
264.0;184;210;206
270.0;181;208;211
276.0;181;209;210
282.0;182;209;209
288.0;179;211;210
294.0;182;208;210
300.0;185;208;207
306.0;187;204;209
312.0;189;204;207
318.0;191;202;207
324.0;192;202;206
330.0;190;203;207
336.0;192;203;205
342.0;192;204;204
348.0;193;204;203
354.0;192;205;203
360.0;196;205;199
366.0;198;202;200
372.0;200;198;202
378.0;201;197;202
384.0;199;197;204
390.0;199;196;205
396.0;200;198;202
402.0;201;201;198
408.0;205;204;191
414.0;205;201;194
420.0;202;205;193
426.0;204;206;190
432.0;203;208;189
438.0;202;208;190
444.0;203;205;192
450.0;203;207;190
456.0;202;207;191
462.0;198;206;196
468.0;200;206;194
474.0;201;210;189
480.0;202;212;186
486.0;203;214;183
492.0;202;217;181
498.0;202;218;180
504.0;197;215;188
510.0;198;216;186
516.0;200;210;190
522.0;198;216;186
528.0;200;214;186
534.0;199;216;185
540.0;199;216;185
546.0;201;212;187
552.0;202;210;188
558.0;200;211;189
564.0;199;214;187
570.0;196;219;185
576.0;195;217;188
582.0;196;213;191
588.0;196;215;189
594.0;196;217;187
600.0;196;216;188
606.0;196;216;188
612.0;195;216;189
618.0;196;215;189
624.0;197;216;187
630.0;197;217;186
636.0;197;217;186
642.0;197;219;184
648.0;196;220;184
654.0;196;225;179
660.0;192;226;182
666.0;193;227;180
672.0;193;232;175
678.0;194;229;177
684.0;197;227;176
690.0;198;226;176
696.0;196;230;174
702.0;197;233;170
708.0;196;232;172
714.0;195;233;172
720.0;198;234;168
726.0;197;232;171
732.0;198;233;169
738.0;197;237;166
744.0;199;237;164
750.0;198;235;167
756.0;199;235;166
762.0;198;234;168
768.0;196;236;168
774.0;201;236;163
780.0;201;233;166
786.0;204;231;165
792.0;205;229;166
798.0;206;227;167
804.0;204;230;166
810.0;202;230;168
816.0;200;228;172
822.0;205;229;166
828.0;203;228;169
834.0;205;227;168
840.0;206;225;169
846.0;205;229;166
852.0;208;230;162
858.0;207;232;161
864.0;208;229;163
870.0;207;229;164
876.0;206;227;167
882.0;205;223;172
888.0;205;225;170
894.0;208;224;168
900.0;206;224;170
906.0;207;220;173
912.0;208;216;176
918.0;204;218;178
924.0;205;214;181
930.0;203;211;186
936.0;204;211;185
942.0;205;209;186
948.0;204;212;184
954.0;202;212;186
960.0;205;211;184
966.0;206;209;185
972.0;207;210;183
978.0;209;210;181
984.0;212;209;179
990.0;219;205;176
996.0;220;205;175
1002.0;219;210;171
1008.0;219;212;169
1014.0;219;213;168
1020.0;217;217;166
1026.0;217;216;167
1032.0;216;218;166
1038.0;215;216;169
1044.0;214;219;167
1050.0;215;217;168
1056.0;215;216;169
1062.0;215;216;169
1068.0;214;216;170
1074.0;211;216;173
1080.0;211;213;176
1086.0;212;212;176
1092.0;210;211;179
1098.0;212;212;176
1104.0;211;210;179
1110.0;210;213;177
1116.0;210;214;176
1122.0;211;216;173
1128.0;211;216;173
1134.0;214;216;170
1140.0;217;215;168
1146.0;216;212;172
1152.0;214;214;172
1158.0;214;216;170
1164.0;215;216;169
1170.0;222;215;163
1176.0;221;217;162
1182.0;221;213;166
1188.0;221;213;166
1194.0;222;214;164
