#auto generated file!
180.0;201;241;258
186.0;203;242;255
192.0;199;245;256
198.0;198;247;255
204.0;199;248;253
210.0;199;248;253
216.0;197;250;253
222.0;197;246;257
228.0;202;248;250
234.0;205;246;249
240.0;206;244;250
246.0;210;247;243
252.0;210;246;244
258.0;208;246;246
264.0;210;246;244
270.0;211;247;242
276.0;213;250;237
282.0;214;247;239
288.0;216;247;237
294.0;215;248;237
300.0;215;249;236
306.0;212;250;238
312.0;213;250;237
318.0;217;249;234
324.0;215;249;236
330.0;216;254;230
336.0;215;253;232
342.0;215;258;227
348.0;219;258;223
354.0;220;258;222
360.0;220;257;223
366.0;218;256;226
372.0;217;258;225
378.0;223;256;221
384.0;225;254;221
390.0;227;257;216
396.0;225;262;213
402.0;228;259;213
408.0;231;261;208
414.0;231;267;202
420.0;230;268;202
426.0;231;266;203
432.0;235;265;200
438.0;236;265;199
444.0;238;268;194
450.0;240;267;193
456.0;240;264;196
462.0;241;266;193
468.0;241;264;195
474.0;243;260;197
480.0;244;259;197
486.0;242;259;199
492.0;242;260;198
498.0;243;261;196
504.0;247;259;194
510.0;249;261;190
516.0;247;258;195
522.0;248;259;193
528.0;252;257;191
534.0;246;252;202
540.0;246;251;203
546.0;248;246;206
552.0;246;250;204
558.0;249;251;200
564.0;250;252;198
570.0;251;253;196
576.0;254;256;190
582.0;253;254;193
588.0;249;252;199
594.0;249;253;198
600.0;251;253;196
606.0;250;255;195
612.0;249;251;200
618.0;245;249;206
624.0;244;250;206
630.0;245;250;205
636.0;252;250;198
642.0;253;253;194
648.0;257;246;197
654.0;254;246;200
660.0;256;245;199
666.0;258;245;197
672.0;254;248;198
678.0;255;245;200
684.0;253;246;201
690.0;256;250;194
696.0;258;253;189
702.0;262;250;188
708.0;268;245;187
714.0;266;243;191
720.0;264;239;197
726.0;264;240;196
732.0;263;240;197
738.0;263;242;195
744.0;264;241;195
750.0;268;237;195
756.0;272;235;193
762.0;272;236;192
768.0;275;234;191
774.0;275;233;192
780.0;277;236;187
786.0;273;237;190
792.0;274;238;188
798.0;274;236;190
804.0;270;238;192
810.0;270;232;198
816.0;267;234;199
822.0;264;233;203
828.0;262;234;204
834.0;262;238;200
840.0;263;238;199
846.0;265;238;197
852.0;265;240;195
858.0;272;236;192
864.0;272;233;195
870.0;275;234;191
876.0;274;236;190
882.0;272;234;194
888.0;268;238;194
894.0;264;240;196
900.0;262;243;195
906.0;265;243;192
912.0;264;240;196
918.0;265;239;196
924.0;264;239;197
930.0;262;240;198
936.0;262;240;198
942.0;262;241;197
948.0;261;241;198
954.0;259;240;201
960.0;256;240;204
966.0;254;240;206
972.0;253;243;204
978.0;250;242;208
984.0;254;237;209
990.0;256;236;208
996.0;257;240;203
1002.0;255;242;203
1008.0;257;242;201
1014.0;261;242;197
1020.0;259;241;200
1026.0;259;242;199
1032.0;263;241;196
1038.0;263;239;198
1044.0;260;237;203
1050.0;261;238;201
1056.0;258;238;204
1062.0;257;238;205
1068.0;259;237;204
1074.0;256;240;204
1080.0;256;241;203
1086.0;255;241;204
1092.0;254;244;202
1098.0;255;246;199
1104.0;259;246;195
1110.0;260;246;194
1116.0;256;245;199
1122.0;253;243;204
1128.0;253;242;205
1134.0;254;241;205
1140.0;249;242;209
1146.0;245;245;210
1152.0;240;245;215
1158.0;241;252;207
1164.0;244;246;210
1170.0;245;247;208
1176.0;245;249;206
1182.0;244;251;205
1188.0;241;251;208
1194.0;239;248;213
