#auto generated file!
180.0;79;105;116
186.0;79;107;114
192.0;80;108;112
198.0;80;107;113
204.0;78;110;112
210.0;80;107;113
216.0;80;108;112
222.0;80;111;109
228.0;83;110;107
234.0;82;112;106
240.0;84;110;106
246.0;86;107;107
252.0;87;106;107
258.0;89;107;104
264.0;88;109;103
270.0;89;108;103
276.0;93;107;100
282.0;94;104;102
288.0;94;103;103
294.0;95;103;102
300.0;94;106;100
306.0;96;105;99
312.0;96;104;100
318.0;97;101;102
324.0;97;101;102
330.0;94;101;105
336.0;94;101;105
342.0;95;102;103
348.0;96;99;105
354.0;97;98;105
360.0;95;98;107
366.0;93;98;109
372.0;95;96;109
378.0;95;97;108
384.0;95;99;106
390.0;95;98;107
396.0;95;100;105
402.0;92;100;108
408.0;93;99;108
414.0;96;100;104
420.0;98;99;103
426.0;98;102;100
432.0;98;104;98
438.0;97;103;100
444.0;95;105;100
450.0;99;103;98
456.0;101;102;97
462.0;105;99;96
468.0;106;101;93
474.0;106;102;92
480.0;107;99;94
486.0;105;101;94
492.0;107;101;92
498.0;108;101;91
504.0;107;101;92
510.0;107;102;91
516.0;106;102;92
522.0;107;100;93
528.0;109;101;90
534.0;107;99;94
540.0;109;98;93
546.0;107;100;93
552.0;107;100;93
558.0;109;100;91
564.0;107;101;92
570.0;110;97;93
576.0;109;98;93
582.0;107;98;95
588.0;106;97;97
594.0;106;99;95
600.0;104;99;97
606.0;104;101;95
612.0;103;99;98
618.0;103;100;97
624.0;102;102;96
630.0;101;99;100
636.0;101;99;100
642.0;103;96;101
648.0;103;95;102
654.0;105;94;101
660.0;104;94;102
666.0;103;97;100
672.0;104;97;99
678.0;103;98;99
684.0;102;100;98
690.0;104;103;93
696.0;103;100;97
702.0;103;99;98
708.0;102;98;100
714.0;101;96;103
720.0;101;98;101
726.0;100;98;102
732.0;102;98;100
738.0;101;96;103
744.0;102;100;98
750.0;105;100;95
756.0;106;102;92
762.0;109;101;90
768.0;109;102;89
774.0;110;100;90
780.0;112;102;86
786.0;111;102;87
792.0;113;101;86
798.0;113;101;86
804.0;114;100;86
810.0;113;100;87
816.0;114;98;88
822.0;114;97;89
828.0;113;97;90
834.0;110;98;92
840.0;111;97;92
846.0;111;98;91
852.0;108;100;92
858.0;111;99;90
864.0;111;100;89
870.0;108;101;91
876.0;107;102;91
882.0;108;103;89
888.0;109;103;88
894.0;109;101;90
900.0;110;100;90
906.0;110;100;90
912.0;111;99;90
918.0;112;97;91
924.0;112;99;89
930.0;112;94;94
936.0;111;95;94
942.0;114;94;92
948.0;113;94;93
954.0;111;94;95
960.0;113;92;95
966.0;113;93;94
972.0;114;91;95
978.0;114;91;95
984.0;112;93;95
990.0;111;93;96
996.0;109;93;98
1002.0;106;95;99
1008.0;108;96;96
1014.0;108;95;97
1020.0;106;95;99
1026.0;105;91;104
1032.0;105;91;104
1038.0;104;92;104
1044.0;106;93;101
1050.0;104;92;104
1056.0;104;90;106
1062.0;106;91;103
1068.0;107;91;102
1074.0;107;92;101
1080.0;107;91;102
1086.0;107;88;105
1092.0;107;88;105
1098.0;106;88;106
1104.0;105;89;106
1110.0;105;89;106
1116.0;108;88;104
1122.0;106;92;102
1128.0;108;94;98
1134.0;109;95;96
1140.0;110;96;94
1146.0;113;96;91
1152.0;114;97;89
1158.0;111;99;90
1164.0;110;100;90
1170.0;107;103;90
1176.0;109;104;87
1182.0;110;104;86
1188.0;111;105;84
1194.0;110;107;83
