#auto generated file!
180.0;175;209;216
186.0;173;211;216
192.0;178;207;215
198.0;180;206;214
204.0;181;208;211
210.0;181;208;211
216.0;184;204;212
222.0;181;206;213
228.0;183;203;214
234.0;186;204;210
240.0;187;204;209
246.0;187;206;207
252.0;188;206;206
258.0;182;208;210
264.0;187;206;207
270.0;189;203;208
276.0;191;206;203
282.0;191;205;204
288.0;189;204;207
294.0;190;206;204
300.0;192;209;199
306.0;191;213;196
312.0;193;209;198
318.0;195;207;198
324.0;195;205;200
330.0;196;208;196
336.0;193;206;201
342.0;200;203;197
348.0;202;206;192
354.0;199;209;192
360.0;200;209;191
366.0;200;211;189
372.0;201;211;188
378.0;202;204;194
384.0;204;201;195
390.0;200;204;196
396.0;201;204;195
402.0;203;205;192
408.0;202;202;196
414.0;202;208;190
420.0;203;209;188
426.0;205;205;190
432.0;205;205;190
438.0;207;204;189
444.0;207;202;191
450.0;209;204;187
456.0;207;209;184
462.0;205;210;185
468.0;205;215;180
474.0;203;216;181
480.0;203;213;184
486.0;201;212;187
492.0;199;214;187
498.0;200;218;182
504.0;201;215;184
510.0;200;217;183
516.0;198;219;183
522.0;199;220;181
528.0;198;222;180
534.0;198;225;177
540.0;198;223;179
546.0;198;225;177
552.0;198;221;181
558.0;199;219;182
564.0;202;217;181
570.0;204;219;177
576.0;204;221;175
582.0;200;222;178
588.0;201;220;179
594.0;199;222;179
600.0;198;222;180
606.0;198;222;180
612.0;198;221;181
618.0;199;222;179
624.0;203;221;176
630.0;202;226;172
636.0;205;224;171
642.0;203;226;171
648.0;204;225;171
654.0;207;226;167
660.0;207;224;169
666.0;208;225;167
672.0;213;222;165
678.0;211;223;166
684.0;210;226;164
690.0;205;232;163
696.0;206;231;163
702.0;204;232;164
708.0;203;235;162
714.0;204;235;161
720.0;203;239;158
726.0;203;239;158
732.0;205;237;158
738.0;207;238;155
744.0;205;235;160
750.0;206;238;156
756.0;205;240;155
762.0;205;240;155
768.0;207;240;153
774.0;209;238;153
780.0;209;237;154
786.0;209;236;155
792.0;206;234;160
798.0;208;230;162
804.0;207;230;163
810.0;205;230;165
816.0;202;233;165
822.0;204;232;164
828.0;206;231;163
834.0;205;235;160
840.0;204;236;160
846.0;202;236;162
852.0;201;237;162
858.0;204;237;159
864.0;203;236;161
870.0;205;235;160
876.0;209;232;159
882.0;208;236;156
888.0;206;237;157
894.0;210;233;157
900.0;212;231;157
906.0;211;229;160
912.0;215;223;162
918.0;215;226;159
924.0;216;225;159
930.0;215;225;160
936.0;214;223;163
942.0;210;221;169
948.0;210;217;173
954.0;209;215;176
960.0;211;203;186
966.0;210;205;185
972.0;210;202;188
978.0;212;206;182
984.0;208;210;182
990.0;207;209;184
996.0;205;212;183
1002.0;204;213;183
1008.0;203;216;181
1014.0;203;215;182
1020.0;204;213;183
1026.0;206;213;181
1032.0;205;213;182
1038.0;204;212;184
1044.0;204;212;184
1050.0;204;212;184
1056.0;206;212;182
1062.0;204;211;185
1068.0;203;216;181
1074.0;201;213;186
1080.0;201;212;187
1086.0;201;212;187
1092.0;202;208;190
1098.0;202;207;191
1104.0;202;203;195
1110.0;204;201;195
1116.0;202;198;200
1122.0;201;198;201
1128.0;200;196;204
1134.0;204;197;199
1140.0;205;197;198
1146.0;205;196;199
1152.0;205;194;201
1158.0;207;193;200
1164.0;208;194;198
1170.0;211;194;195
1176.0;210;195;195
1182.0;209;194;197
1188.0;211;197;192
1194.0;212;195;193
