#auto generated file!
180.0;135;175;190
186.0;134;179;187
192.0;136;182;182
198.0;136;184;180
204.0;137;185;178
210.0;135;185;180
216.0;135;185;180
222.0;136;183;181
228.0;135;186;179
234.0;139;185;176
240.0;142;186;172
246.0;143;188;169
252.0;145;191;164
258.0;145;188;167
264.0;146;187;167
270.0;149;189;162
276.0;147;189;164
282.0;148;188;164
288.0;147;188;165
294.0;148;184;168
300.0;153;180;167
306.0;151;180;169
312.0;152;180;168
318.0;154;182;164
324.0;157;185;158
330.0;155;181;164
336.0;155;180;165
342.0;154;182;164
348.0;153;181;166
354.0;156;183;161
360.0;156;179;165
366.0;158;175;167
372.0;156;177;167
378.0;160;172;168
384.0;160;174;166
390.0;160;175;165
396.0;157;176;167
402.0;157;179;164
408.0;157;178;165
414.0;154;177;169
420.0;153;179;168
426.0;153;179;168
432.0;155;180;165
438.0;158;180;162
444.0;155;180;165
450.0;157;180;163
456.0;157;182;161
462.0;158;183;159
468.0;158;183;159
474.0;158;184;158
480.0;157;190;153
486.0;156;191;153
492.0;153;193;154
498.0;153;197;150
504.0;157;198;145
510.0;157;196;147
516.0;156;197;147
522.0;156;197;147
528.0;159;198;143
534.0;155;199;146
540.0;157;198;145
546.0;156;198;146
552.0;156;198;146
558.0;156;197;147
564.0;155;200;145
570.0;157;200;143
576.0;159;199;142
582.0;161;198;141
588.0;162;193;145
594.0;160;190;150
600.0;159;189;152
606.0;159;191;150
612.0;159;191;150
618.0;159;194;147
624.0;158;195;147
630.0;160;193;147
636.0;162;194;144
642.0;162;191;147
648.0;164;189;147
654.0;162;188;150
660.0;163;188;149
666.0;164;187;149
672.0;164;185;151
678.0;163;184;153
684.0;167;185;148
690.0;165;185;150
696.0;168;174;158
702.0;166;175;159
708.0;164;178;158
714.0;163;177;160
720.0;165;176;159
726.0;164;177;159
732.0;165;174;161
738.0;166;176;158
744.0;164;177;159
750.0;166;170;164
756.0;167;168;165
762.0;168;169;163
768.0;167;171;162
774.0;168;174;158
780.0;169;170;161
786.0;169;170;161
792.0;167;170;163
798.0;165;169;166
804.0;165;175;160
810.0;166;176;158
816.0;165;178;157
822.0;165;174;161
828.0;165;174;161
834.0;164;174;162
840.0;163;170;167
846.0;163;172;165
852.0;162;171;167
858.0;162;170;168
864.0;163;172;165
870.0;162;170;168
876.0;164;169;167
882.0;165;168;167
888.0;165;166;169
894.0;165;163;172
900.0;168;164;168
906.0;169;165;166
912.0;169;164;167
918.0;169;160;171
924.0;168;164;168
930.0;168;162;170
936.0;166;160;174
942.0;167;158;175
948.0;172;157;171
954.0;170;157;173
960.0;173;159;168
966.0;174;154;172
972.0;175;154;171
978.0;178;150;172
984.0;179;149;172
990.0;178;152;170
996.0;176;154;170
1002.0;174;157;169
1008.0;173;160;167
1014.0;176;159;165
1020.0;176;157;167
1026.0;176;156;168
1032.0;175;152;173
1038.0;174;151;175
1044.0;179;152;169
1050.0;177;153;170
1056.0;178;152;170
1062.0;176;150;174
1068.0;177;151;172
1074.0;174;154;172
1080.0;172;153;175
1086.0;170;157;173
1092.0;170;157;173
1098.0;169;161;170
1104.0;171;160;169
1110.0;171;160;169
1116.0;172;161;167
1122.0;172;162;166
1128.0;169;162;169
1134.0;170;164;166
1140.0;171;163;166
1146.0;174;161;165
1152.0;172;164;164
1158.0;171;168;161
1164.0;174;163;163
1170.0;173;166;161
1176.0;175;163;162
1182.0;172;163;165
1188.0;174;160;166
1194.0;177;160;163
