#auto generated file!
180.0;268;340;392
186.0;271;342;387
192.0;277;345;378
198.0;273;349;378
204.0;273;347;380
210.0;277;345;378
216.0;279;343;378
222.0;286;348;366
228.0;292;354;354
234.0;299;351;350
240.0;302;349;349
246.0;306;354;340
252.0;304;350;346
258.0;304;349;347
264.0;303;351;346
270.0;306;352;342
276.0;308;356;336
282.0;304;358;338
288.0;304;360;336
294.0;308;356;336
300.0;311;350;339
306.0;317;346;337
312.0;317;347;336
318.0;316;348;336
324.0;319;343;338
330.0;319;346;335
336.0;321;347;332
342.0;313;353;334
348.0;310;357;333
354.0;308;360;332
360.0;310;359;331
366.0;308;359;333
372.0;312;363;325
378.0;310;358;332
384.0;315;357;328
390.0;314;353;333
396.0;313;356;331
402.0;316;355;329
408.0;312;357;331
414.0;310;359;331
420.0;311;360;329
426.0;313;360;327
432.0;309;360;331
438.0;316;359;325
444.0;317;358;325
450.0;319;358;323
456.0;319;359;322
462.0;324;357;319
468.0;324;354;322
474.0;328;353;319
480.0;326;354;320
486.0;329;349;322
492.0;332;352;316
498.0;329;357;314
504.0;326;363;311
510.0;327;359;314
516.0;327;352;321
522.0;330;355;315
528.0;333;359;308
534.0;332;358;310
540.0;333;357;310
546.0;334;356;310
552.0;331;359;310
558.0;326;359;315
564.0;327;360;313
570.0;332;356;312
576.0;332;357;311
582.0;330;359;311
588.0;327;361;312
594.0;323;366;311
600.0;326;363;311
606.0;322;362;316
612.0;324;364;312
618.0;326;367;307
624.0;328;368;304
630.0;328;366;306
636.0;329;369;302
642.0;331;373;296
648.0;332;371;297
654.0;334;368;298
660.0;340;367;293
666.0;338;367;295
672.0;339;363;298
678.0;338;366;296
684.0;336;362;302
690.0;329;366;305
696.0;331;367;302
702.0;335;361;304
708.0;338;360;302
714.0;336;353;311
720.0;336;358;306
726.0;335;356;309
732.0;336;354;310
738.0;335;352;313
744.0;335;355;310
750.0;337;363;300
756.0;335;359;306
762.0;337;356;307
768.0;336;359;305
774.0;336;358;306
780.0;335;353;312
786.0;337;355;308
792.0;340;354;306
798.0;335;355;310
804.0;331;355;314
810.0;332;354;314
816.0;335;356;309
822.0;334;353;313
828.0;331;354;315
834.0;333;356;311
840.0;334;357;309
846.0;335;356;309
852.0;331;354;315
858.0;334;352;314
864.0;335;351;314
870.0;336;350;314
876.0;342;349;309
882.0;342;346;312
888.0;337;351;312
894.0;336;347;317
900.0;336;349;315
906.0;337;352;311
912.0;338;354;308
918.0;338;348;314
924.0;336;351;313
930.0;337;355;308
936.0;335;353;312
942.0;333;356;311
948.0;335;355;310
954.0;333;362;305
960.0;334;359;307
966.0;339;359;302
972.0;345;357;298
978.0;344;356;300
984.0;344;354;302
990.0;347;356;297
996.0;348;356;296
1002.0;347;356;297
1008.0;345;355;300
1014.0;350;352;298
1020.0;347;355;298
1026.0;347;356;297
1032.0;350;353;297
1038.0;351;355;294
1044.0;353;358;289
1050.0;352;358;290
1056.0;350;357;293
1062.0;355;351;294
1068.0;356;347;297
1074.0;357;343;300
1080.0;359;342;299
1086.0;360;346;294
1092.0;367;347;286
1098.0;360;350;290
1104.0;362;348;290
1110.0;361;347;292
1116.0;363;347;290
1122.0;361;353;286
1128.0;360;354;286
1134.0;358;352;290
1140.0;354;346;300
1146.0;356;349;295
1152.0;357;348;295
1158.0;359;345;296
1164.0;359;348;293
1170.0;358;348;294
1176.0;358;351;291
1182.0;359;352;289
1188.0;356;347;297
1194.0;357;346;297
