#auto generated file!
6.0;0.0
12.0;0.0
18.0;0.303951367781155
24.0;0.7370820668693009
30.0;1.4741641337386018
36.0;1.9452887537993921
42.0;2.378419452887538
48.0;2.8343465045592704
54.0;3.6246200607902734
60.0;3.1914893617021276
66.0;2.811550151975684
72.0;3.297872340425532
78.0;2.5987841945288754
84.0;2.4620060790273555
90.0;2.3556231003039514
96.0;2.978723404255319
102.0;2.0972644376899696
108.0;2.6519756838905777
114.0;2.811550151975684
120.0;3.419452887537994
126.0;2.629179331306991
132.0;1.9604863221884499
138.0;1.9072948328267476
144.0;2.378419452887538
150.0;2.1048632218844983
156.0;1.7857142857142858
162.0;2.9939209726443767
168.0;2.545592705167173
174.0;2.933130699088146
180.0;3.4346504559270516
186.0;3.6322188449848025
192.0;3.396656534954407
198.0;2.8343465045592704
204.0;2.7735562310030395
210.0;2.1048632218844983
216.0;2.4088145896656536
222.0;2.1656534954407296
228.0;2.2264437689969605
234.0;2.674772036474164
240.0;2.940729483282675
246.0;2.697568389057751
252.0;2.325227963525836
258.0;2.1732522796352582
264.0;2.1048632218844983
270.0;2.7203647416413372
276.0;2.7203647416413372
282.0;2.2720364741641337
288.0;2.735562310030395
294.0;3.7158054711246202
300.0;3.001519756838906
306.0;3.351063829787234
312.0;2.864741641337386
318.0;2.6671732522796354
324.0;2.2264437689969605
330.0;2.317629179331307
336.0;2.5303951367781155
342.0;2.1656534954407296
348.0;2.1656534954407296
354.0;2.545592705167173
360.0;2.7051671732522795
366.0;2.621580547112462
372.0;2.765957446808511
378.0;1.8920972644376899
384.0;2.021276595744681
390.0;2.1808510638297873
396.0;2.5759878419452886
402.0;2.560790273556231
408.0;2.9027355623100304
414.0;3.001519756838906
420.0;2.7735562310030395
426.0;3.791793313069909
432.0;2.8343465045592704
438.0;2.7811550151975686
444.0;2.492401215805471
450.0;2.5759878419452886
456.0;2.8799392097264436
462.0;2.621580547112462
468.0;1.762917933130699
474.0;2.986322188449848
480.0;2.56838905775076
486.0;2.606382978723404
492.0;1.9604863221884499
498.0;1.7553191489361701
504.0;1.952887537993921
510.0;2.082066869300912
516.0;2.256838905775076
522.0;2.606382978723404
528.0;2.7051671732522795
534.0;2.9635258358662613
540.0;3.3054711246200608
546.0;3.351063829787234
552.0;3.5714285714285716
558.0;3.161094224924012
564.0;2.264437689969605
570.0;2.1048632218844983
576.0;2.803951367781155
582.0;2.606382978723404
588.0;2.127659574468085
594.0;3.0775075987841944
600.0;3.4346504559270516
606.0;3.3814589665653494
612.0;2.013677811550152
618.0;2.1732522796352582
624.0;2.013677811550152
630.0;1.7553191489361701
636.0;2.560790273556231
642.0;1.9680851063829787
648.0;2.477203647416413
654.0;3.2142857142857144
660.0;2.986322188449848
666.0;2.803951367781155
672.0;2.492401215805471
678.0;2.439209726443769
684.0;2.196048632218845
690.0;2.697568389057751
696.0;2.621580547112462
702.0;2.5911854103343464
708.0;2.2872340425531914
714.0;2.7203647416413372
720.0;3.1990881458966567
726.0;2.765957446808511
732.0;2.393617021276596
738.0;2.0060790273556233
744.0;1.9680851063829787
750.0;2.2036474164133737
756.0;2.477203647416413
762.0;2.150455927051672
768.0;3.297872340425532
774.0;3.465045592705167
780.0;3.776595744680851
786.0;3.639817629179331
792.0;3.282674772036474
798.0;2.788753799392097
804.0;2.8799392097264436
810.0;2.0364741641337387
816.0;2.0364741641337387
822.0;1.884498480243161
828.0;2.6671732522796354
834.0;3.054711246200608
840.0;3.2066869300911853
846.0;2.2796352583586628
852.0;2.4012158054711246
858.0;2.43161094224924
864.0;1.5045592705167172
870.0;1.8920972644376899
876.0;2.4088145896656536
882.0;2.302431610942249
888.0;2.629179331306991
894.0;3.115501519756839
900.0;4.270516717325228
906.0;3.4346504559270516
912.0;3.2522796352583585
918.0;3.1990881458966567
924.0;2.2188449848024314
930.0;2.127659574468085
936.0;2.9635258358662613
942.0;2.3328267477203646
948.0;2.4696048632218845
954.0;3.776595744680851
960.0;3.297872340425532
966.0;3.161094224924012
972.0;2.325227963525836
978.0;2.2720364741641337
984.0;2.2416413373860182
990.0;2.317629179331307
996.0;2.2720364741641337
1002.0;2.3480243161094223
1008.0;2.697568389057751
1014.0;2.8799392097264436
1020.0;3.8677811550151975
1026.0;3.069908814589666
1032.0;2.9635258358662613
1038.0;2.9027355623100304
1044.0;2.5303951367781155
1050.0;2.56838905775076
1056.0;2.4012158054711246
1062.0;2.36322188449848
1068.0;1.9604863221884499
1074.0;3.221884498480243
1080.0;3.6778115501519757
1086.0;3.358662613981763
1092.0;2.0364741641337387
1098.0;2.2872340425531914
1104.0;2.6671732522796354
1110.0;2.5303951367781155
1116.0;2.4696048632218845
1122.0;1.6033434650455927
1128.0;3.069908814589666
1134.0;3.1382978723404253
1140.0;3.487841945288754
1146.0;3.221884498480243
1152.0;3.1914893617021276
1158.0;2.788753799392097
1164.0;2.325227963525836
1170.0;2.264437689969605
1176.0;2.857142857142857
1182.0;2.43161094224924
1188.0;2.302431610942249
1194.0;2.8875379939209727
