#auto generated file!
6.0;0.0
12.0;0.05319148936170213
18.0;0.22796352583586627
24.0;0.7446808510638298
30.0;0.9194528875379939
36.0;1.2613981762917934
42.0;1.1778115501519757
48.0;1.3601823708206686
54.0;1.9452887537993921
60.0;2.0364741641337387
66.0;2.325227963525836
72.0;1.8541033434650456
78.0;1.7325227963525835
84.0;1.8541033434650456
90.0;1.6337386018237081
96.0;1.6337386018237081
102.0;1.6717325227963526
108.0;1.4513677811550152
114.0;1.7553191489361701
120.0;1.3525835866261398
126.0;1.1246200607902737
132.0;0.8358662613981763
138.0;1.3905775075987843
144.0;1.0030395136778116
150.0;1.3525835866261398
156.0;1.6261398176291793
162.0;1.1094224924012157
168.0;1.4285714285714286
174.0;2.3480243161094223
180.0;1.9908814589665653
186.0;1.9604863221884499
192.0;1.8768996960486322
198.0;1.9984802431610942
204.0;1.8465045592705167
210.0;2.325227963525836
216.0;1.6033434650455927
222.0;1.466565349544073
228.0;1.6641337386018238
234.0;0.8890577507598785
240.0;1.1474164133738602
246.0;1.5577507598784195
252.0;0.7446808510638298
258.0;0.9042553191489362
264.0;1.1018237082066868
270.0;1.2082066869300911
276.0;1.527355623100304
282.0;0.7370820668693009
288.0;0.9346504559270516
294.0;1.2537993920972645
300.0;1.656534954407295
306.0;1.8996960486322187
312.0;1.702127659574468
318.0;1.8693009118541033
324.0;2.310030395136778
330.0;2.0896656534954405
336.0;1.6793313069908815
342.0;1.337386018237082
348.0;1.2613981762917934
354.0;1.8389057750759878
360.0;1.0866261398176291
366.0;1.0258358662613982
372.0;0.8130699088145896
378.0;1.0866261398176291
384.0;1.3753799392097263
390.0;1.648936170212766
396.0;1.1930091185410334
402.0;1.3601823708206686
408.0;1.3221884498480243
414.0;1.337386018237082
420.0;2.1048632218844983
426.0;1.8920972644376899
432.0;1.8617021276595744
438.0;2.310030395136778
444.0;1.9756838905775076
450.0;1.3221884498480243
456.0;1.094224924012158
462.0;1.648936170212766
468.0;1.3069908814589666
474.0;1.6793313069908815
480.0;1.4969604863221884
486.0;1.1474164133738602
492.0;0.851063829787234
498.0;1.1018237082066868
504.0;1.2765957446808511
510.0;1.2462006079027355
516.0;1.0790273556231003
522.0;1.1246200607902737
528.0;1.9148936170212767
534.0;1.9756838905775076
540.0;2.1124620060790273
546.0;2.021276595744681
552.0;2.317629179331307
558.0;1.6033434650455927
564.0;1.7325227963525835
570.0;2.2188449848024314
576.0;1.6869300911854104
582.0;1.3677811550151975
588.0;1.3145896656534954
594.0;1.155015197568389
600.0;1.0030395136778116
606.0;0.9042553191489362
612.0;0.5851063829787234
618.0;0.851063829787234
624.0;1.2917933130699089
630.0;1.337386018237082
636.0;0.8358662613981763
642.0;1.5045592705167172
648.0;1.3145896656534954
654.0;1.6033434650455927
660.0;1.7249240121580547
666.0;1.5729483282674772
672.0;2.370820668693009
678.0;2.0288753799392096
684.0;1.9300911854103344
690.0;2.1580547112462005
696.0;1.762917933130699
702.0;1.041033434650456
708.0;1.1094224924012157
714.0;1.6261398176291793
720.0;1.3221884498480243
726.0;0.9270516717325228
732.0;0.8130699088145896
738.0;1.0030395136778116
744.0;0.9422492401215805
750.0;1.5501519756838906
