#auto generated file!
180.0;257;295;348
186.0;260;299;341
192.0;265;298;337
198.0;265;299;336
204.0;263;300;337
210.0;266;304;330
216.0;264;300;336
222.0;264;305;331
228.0;268;305;327
234.0;268;305;327
240.0;269;310;321
246.0;271;308;321
252.0;278;306;316
258.0;280;298;322
264.0;279;301;320
270.0;280;304;316
276.0;279;306;315
282.0;278;310;312
288.0;278;308;314
294.0;278;311;311
300.0;277;316;307
306.0;277;318;305
312.0;277;323;300
318.0;275;326;299
324.0;279;329;292
330.0;279;330;291
336.0;280;329;291
342.0;282;329;289
348.0;284;322;294
354.0;289;316;295
360.0;291;313;296
366.0;292;315;293
372.0;293;315;292
378.0;292;315;293
384.0;288;309;303
390.0;289;308;303
396.0;287;312;301
402.0;289;310;301
408.0;295;309;296
414.0;299;306;295
420.0;297;310;293
426.0;300;309;291
432.0;302;306;292
438.0;301;304;295
444.0;301;306;293
450.0;298;307;295
456.0;298;306;296
462.0;300;306;294
468.0;298;308;294
474.0;299;310;291
480.0;299;311;290
486.0;298;309;293
492.0;297;309;294
498.0;300;312;288
504.0;302;309;289
510.0;303;307;290
516.0;302;302;296
522.0;303;306;291
528.0;303;305;292
534.0;306;302;292
540.0;308;300;292
546.0;309;304;287
552.0;302;309;289
558.0;301;310;289
564.0;299;309;292
570.0;305;310;285
576.0;311;308;281
582.0;313;309;278
588.0;313;304;283
594.0;312;307;281
600.0;314;307;279
606.0;318;305;277
612.0;318;303;279
618.0;316;300;284
624.0;316;298;286
630.0;318;298;284
636.0;319;296;285
642.0;315;296;289
648.0;315;292;293
654.0;312;292;296
660.0;316;289;295
666.0;315;285;300
672.0;314;288;298
678.0;313;286;301
684.0;310;292;298
690.0;311;293;296
696.0;315;291;294
702.0;321;288;291
708.0;322;287;291
714.0;319;293;288
720.0;316;298;286
726.0;311;300;289
732.0;309;302;289
738.0;312;302;286
744.0;314;304;282
750.0;319;301;280
756.0;320;302;278
762.0;320;301;279
768.0;324;300;276
774.0;323;296;281
780.0;325;302;273
786.0;326;303;271
792.0;325;304;271
798.0;327;307;266
804.0;328;308;264
810.0;328;309;263
816.0;325;312;263
822.0;322;316;262
828.0;321;318;261
834.0;320;317;263
840.0;322;319;259
846.0;325;317;258
852.0;324;315;261
858.0;328;315;257
864.0;327;315;258
870.0;324;313;263
876.0;324;314;262
882.0;322;318;260
888.0;324;315;261
894.0;322;311;267
900.0;325;313;262
906.0;324;310;266
912.0;321;315;264
918.0;324;318;258
924.0;330;313;257
930.0;330;310;260
936.0;329;315;256
942.0;325;318;257
948.0;326;317;257
954.0;327;318;255
960.0;330;312;258
966.0;330;306;264
972.0;331;303;266
978.0;331;309;260
984.0;329;316;255
990.0;329;313;258
996.0;327;314;259
1002.0;328;316;256
1008.0;328;314;258
1014.0;328;316;256
1020.0;326;318;256
1026.0;332;317;251
1032.0;335;318;247
1038.0;336;317;247
1044.0;338;318;244
1050.0;335;318;247
1056.0;335;317;248
1062.0;334;316;250
1068.0;334;317;249
1074.0;331;320;249
1080.0;328;316;256
1086.0;324;320;256
1092.0;323;322;255
1098.0;322;323;255
1104.0;324;321;255
1110.0;326;324;250
1116.0;325;320;255
1122.0;326;319;255
1128.0;324;317;259
1134.0;319;318;263
1140.0;321;322;257
1146.0;318;328;254
1152.0;322;328;250
1158.0;325;328;247
1164.0;323;328;249
1170.0;323;328;249
1176.0;316;328;256
1182.0;318;327;255
1188.0;321;326;253
1194.0;321;324;255
